oracle_ordered_ladder_available,oracle_ordered_ladder_valid,oracle_bracketed_by_L5_L6,oracle_inside_L4_L7,oracle_ordered_ladder_median_abs_error,oracle_ordered_ladder_mean_abs_error,oracle_ordered_ladder_pct_within_3,oracle_ordered_ladder_pct_within_5,oracle_ordered_ladder_total_width,oracle_ordered_ladder_mean_rank,L4_oracle_mode,L4_cluster_mid,L4_cluster_min,L4_cluster_max,L4_cluster_width,L4_actual,L4_abs_error,L4_within_3,L4_within_5,L4_candidate_keys,L5_oracle_mode,L5_cluster_mid,L5_cluster_min,L5_cluster_max,L5_cluster_width,L5_actual,L5_abs_error,L5_within_3,L5_within_5,L5_candidate_keys,L6_oracle_mode,L6_cluster_mid,L6_cluster_min,L6_cluster_max,L6_cluster_width,L6_actual,L6_abs_error,L6_within_3,L6_within_5,L6_candidate_keys,L7_oracle_mode,L7_cluster_mid,L7_cluster_min,L7_cluster_max,L7_cluster_width,L7_actual,L7_abs_error,L7_within_3,L7_within_5,L7_candidate_keys,level_date,prev_date,range_bucket,close_position_bucket,rows_bucket,live_reference_price,live_reference_source,live_channel_state,live_channel_norm
True,True,True,True,4.625,6.27,50.0,50.0,0.0,1.25,MODE_C_BALANCED,4565.9,4565.9,4565.9,0.0,4563.01,2.89,1.0,1.0,prior_range_fraction::prev_range_0.75,MODE_C_BALANCED,4536.35,4536.35,4536.35,0.0,4529.99,6.36,0.0,0.0,red_box_quarter::red_box_1_75pct,MODE_C_BALANCED,4478.15,4478.15,4478.15,0.0,4492.23,14.08,0.0,0.0,green_box_quarter::green_box_1_25pct,MODE_D_NEAREST_VALID_LADDER,4456.1,4456.1,4456.1,0.0,4457.85,1.75,1.0,1.0,prior_hlc::previous_low,2026-03-26,2026-03-25,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4506.28,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,15.44228,20.12614,0.0,0.0,0.0,1.25,MODE_C_BALANCED,4470.40456,4470.40456,4470.40456,0.0,4456.11,14.29456,0.0,0.0,prior_range_fraction::prev_range_0.618,MODE_C_BALANCED,4432.64,4432.64,4432.64,0.0,4424.34,8.3,0.0,0.0,red_box_edge::red_edge_1,MODE_C_BALANCED,4376.91,4376.91,4376.91,0.0,4393.5,16.59,0.0,0.0,red_box_midline::red_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4321.18,4321.18,4321.18,0.0,4362.5,41.32,0.0,0.0,red_box_edge::red_edge_2,2026-03-27,2026-03-26,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4378.0,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,9.289583,7.468854,25.0,25.0,0.0,1.75,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4532.93875,4532.93875,4532.93875,0.0,4543.04,10.10125,0.0,0.0,prior_range_fraction::prev_range_0.875,MODE_C_BALANCED,4502.9675,4502.9675,4502.9675,0.0,4513.02,10.0525,0.0,0.0,red_box_midline::red_mid_1,MODE_C_BALANCED,4475.503333,4475.503333,4475.503333,0.0,4484.03,8.526667,0.0,0.0,prior_hlc::previous_pivot_hlc3,MODE_D_NEAREST_VALID_LADDER,4450.525,4450.525,4450.525,0.0,4451.72,1.195,1.0,1.0,red_box_edge::red_edge_1,2026-03-30,2026-03-27,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4495.46,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,1.569375,2.045865,75.0,100.0,0.0,1.5,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4540.3925,4540.3925,4540.3925,0.0,4538.28,2.1125,1.0,1.0,prior_range_fraction::prev_range_0.75,MODE_C_BALANCED,4509.01375,4509.01375,4509.01375,0.0,4510.04,1.02625,1.0,1.0,red_box_quarter::red_box_1_75pct,MODE_C_BALANCED,4481.13346,4481.13346,4481.13346,0.0,4480.75,0.38346,1.0,1.0,prior_range_fraction::prev_range_0.382,MODE_C_BALANCED,4443.49875,4443.49875,4443.49875,0.0,4448.16,4.66125,0.0,1.0,green_box_quarter::green_box_1_25pct,2026-03-31,2026-03-30,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_SPARSE_1_8,4511.02,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,5.3275,13.956875,0.0,50.0,0.0,1.75,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4746.6725,4746.6725,4746.6725,0.0,4705.0,41.6725,0.0,0.0,green_box_quarter::green_box_3_25pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4687.32,4687.32,4687.32,0.0,4683.82,3.5,0.0,1.0,prior_hlc::previous_high,MODE_D_NEAREST_VALID_LADDER,4667.12,4667.12,4667.12,0.0,4661.39,5.73,0.0,0.0,prior_hlc::previous_close,MODE_A_LIVE_PROXIMITY_HEAVY,4636.115,4636.115,4636.115,0.0,4641.04,4.925,0.0,1.0,prior_range_fraction::prev_range_0.75,2026-04-01,2026-03-31,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4667.12,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,10.155,8.7275,25.0,25.0,0.0,1.5,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4822.78,4822.78,4822.78,0.0,4810.02,12.76,0.0,0.0,green_box_edge::green_edge_2,MODE_D_NEAREST_VALID_LADDER,4782.52,4782.52,4782.52,0.0,4784.05,1.53,1.0,1.0,green_box_midline::green_mid_2,MODE_C_BALANCED,4742.26,4742.26,4742.26,0.0,4749.81,7.55,0.0,0.0,green_box_edge::green_edge_1,MODE_D_NEAREST_VALID_LADDER,4727.26,4727.26,4727.26,0.0,4714.19,13.07,0.0,0.0,prior_hlc::previous_mid,2026-04-02,2026-04-01,RANGE_WIDE_120_220,CLOSE_POS_UPPER_THIRD,ROWS_EXTENDED_11_PLUS,4758.18,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,19.1025,21.21335,0.0,0.0,0.0,1.5,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4677.3,4677.3,4677.3,0.0,4712.91,35.61,0.0,0.0,prior_hlc::previous_mid,MODE_C_BALANCED,4662.3,4662.3,4662.3,0.0,4676.39,14.09,0.0,0.0,red_box_edge::red_edge_1,MODE_C_BALANCED,4648.2484,4648.2484,4648.2484,0.0,4637.21,11.0384,0.0,0.0,prior_range_fraction::prev_range_0.382,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4627.775,4627.775,4627.775,0.0,4603.66,24.115,0.0,0.0,red_box_quarter::red_box_2_25pct,2026-04-03,2026-04-02,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4676.04,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,3.183415,4.281707,50.0,50.0,0.0,1.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4718.333415,4718.333415,4718.333415,0.0,4712.91,5.423415,0.0,0.0,prior_range_fraction::prev_range_0.666667,MODE_C_BALANCED,4676.04,4676.04,4676.04,0.0,4676.39,0.35,1.0,1.0,prior_hlc::previous_close,MODE_C_BALANCED,4636.266585,4636.266585,4636.266585,0.0,4637.21,0.943415,1.0,1.0,prior_range_fraction::prev_range_0.333333,MODE_D_NEAREST_VALID_LADDER,4593.25,4593.25,4593.25,0.0,4603.66,10.41,0.0,0.0,red_box_midline::red_mid_2,2026-04-06,2026-04-02,RANGE_EXTREME_220_PLUS,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4676.04,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,8.439583,9.534792,25.0,50.0,0.0,2.0,MODE_C_BALANCED,4687.69,4685.725,4689.655,3.93,4686.47,1.22,1.0,1.0,green_box_quarter::green_box_2_25pct | red_box_quarter::red_box_1_25pct,MODE_C_BALANCED,4652.234167,4651.795,4652.673333,0.878333,4647.73,4.504167,0.0,1.0,green_box_quarter::green_box_1_75pct | prior_hlc::previous_pivot_hlc3,MODE_C_BALANCED,4627.33,4627.33,4627.33,0.0,4607.29,20.04,0.0,0.0,prior_range_fraction::prev_range_0.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4553.935,4553.935,4553.935,0.0,4566.31,12.375,0.0,0.0,red_box_quarter::red_box_3_25pct,2026-04-07,2026-04-06,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4650.5,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,8.96336,10.53668,25.0,25.0,0.0,1.75,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4713.38,4713.38,4713.38,0.0,4713.5,0.12,1.0,1.0,green_box_midline::green_mid_2,MODE_C_BALANCED,4683.38,4683.38,4683.38,0.0,4677.93,5.45,0.0,0.0,red_box_midline::red_mid_1,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4650.04672,4650.04672,4650.04672,0.0,4637.57,12.47672,0.0,0.0,prior_range_fraction::prev_range_0.382,MODE_C_BALANCED,4621.53,4621.53,4621.53,0.0,4597.43,24.1,0.0,0.0,prior_range_fraction::prev_range_0.125,2026-04-08,2026-04-07,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4705.73,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,6.05375,8.355937,0.0,25.0,0.0,1.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4770.27625,4770.27625,4770.27625,0.0,4767.19,3.08625,0.0,1.0,green_box_quarter::green_box_1_75pct,MODE_D_NEAREST_VALID_LADDER,4739.3675,4739.3675,4739.3675,0.0,4733.49,5.8775,0.0,0.0,prior_range_fraction::prev_range_0.25,MODE_C_BALANCED,4700.05,4700.05,4700.05,0.0,4693.82,6.23,0.0,0.0,prior_hlc::previous_low,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4670.05,4670.05,4670.05,0.0,4651.82,18.23,0.0,0.0,red_box_edge::red_edge_2,2026-04-09,2026-04-08,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4719.26,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,10.745,10.6525,25.0,50.0,0.0,2.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4782.96,4781.365,4784.555,3.19,4787.01,4.05,0.0,1.0,green_box_quarter::green_box_2_25pct | red_box_quarter::red_box_1_25pct,MODE_C_BALANCED,4748.175,4748.175,4748.175,0.0,4746.82,1.355,1.0,1.0,green_box_quarter::green_box_1_75pct,MODE_C_BALANCED,4724.08,4724.08,4724.08,0.0,4706.64,17.44,0.0,0.0,prior_range_fraction::prev_range_0.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4651.795,4651.795,4651.795,0.0,4671.56,19.765,0.0,0.0,red_box_quarter::red_box_3_25pct,2026-04-10,2026-04-09,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4765.5,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,12.756875,12.646562,25.0,25.0,0.0,2.25,MODE_C_BALANCED,4768.91375,4766.2625,4771.565,5.3025,4777.03,8.11625,0.0,0.0,green_box_quarter::green_box_1_75pct | prior_range_fraction::prev_range_0.618 | red_box_midline::red_mid_1,MODE_A_LIVE_PROXIMITY_HEAVY,4736.2625,4736.2625,4736.2625,0.0,4737.6,1.3375,1.0,1.0,red_box_quarter::red_box_2_25pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4712.7275,4712.7275,4712.7275,0.0,4695.33,17.3975,0.0,0.0,red_box_quarter::red_box_2_75pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4677.425,4677.425,4677.425,0.0,4653.69,23.735,0.0,0.0,red_box_midline::red_mid_3,2026-04-13,2026-04-10,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4749.18,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,6.66,9.383648,0.0,50.0,0.0,2.0,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4748.13375,4746.1175,4750.15,4.0325,4768.21,20.07625,0.0,0.0,green_box_midline::green_mid_2 | prior_hlc::previous_high,MODE_C_BALANCED,4733.13375,4733.13375,4733.13375,0.0,4728.16,4.97375,0.0,1.0,red_box_quarter::red_box_1_25pct,MODE_C_BALANCED,4684.56166,4684.56166,4684.56166,0.0,4688.7,4.13834,0.0,1.0,prior_range_fraction::prev_range_0.382,MODE_C_BALANCED,4657.28625,4657.28625,4657.28625,0.0,4648.94,8.34625,0.0,0.0,prior_range_fraction::prev_range_0.125,2026-04-14,2026-04-13,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4740.3,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,3.73125,5.020313,50.0,50.0,0.0,1.75,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4859.8475,4859.8475,4859.8475,0.0,4871.18,11.3325,0.0,0.0,green_box_quarter::green_box_2_75pct,MODE_D_NEAREST_VALID_LADDER,4828.375,4826.9025,4829.8475,2.945,4833.44,5.065,0.0,0.0,green_box_quarter::green_box_2_25pct | red_box_quarter::red_box_1_25pct,MODE_C_BALANCED,4794.69375,4793.9575,4795.43,1.4725,4795.98,1.28625,1.0,1.0,green_box_quarter::green_box_1_75pct | prior_hlc::previous_mid,MODE_C_BALANCED,4757.2625,4757.2625,4757.2625,0.0,4759.66,2.3975,1.0,1.0,prior_range_fraction::prev_range_0.125,2026-04-15,2026-04-14,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4841.68,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,11.90318,12.9275,25.0,25.0,0.0,1.0,MODE_C_BALANCED,4841.20636,4838.78272,4843.63,4.84728,4866.37,25.16364,0.0,0.0,prior_range_fraction::prev_range_0.618 | red_box_midline::red_mid_1 | green_box_edge::green_edge_1,MODE_C_BALANCED,4816.54864,4814.62,4818.47728,3.85728,4833.82,17.27136,0.0,0.0,green_box_midline::green_mid_1 | prior_hlc::previous_pivot_hlc3 | prior_range_fraction::prev_range_0.382,MODE_C_BALANCED,4799.62,4799.125,4800.115,0.99,4796.88,2.74,1.0,1.0,red_box_quarter::red_box_2_25pct | green_box_quarter::green_box_1_25pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4770.115,4770.115,4770.115,0.0,4763.58,6.535,0.0,0.0,red_box_quarter::red_box_2_75pct,2026-04-16,2026-04-15,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4790.68,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,10.990625,16.985,0.0,0.0,0.0,1.25,MODE_C_BALANCED,4820.245,4820.245,4820.245,0.0,4859.83,39.585,0.0,0.0,green_box_edge::green_edge_1,MODE_C_BALANCED,4808.20125,4808.20125,4808.20125,0.0,4822.32,14.11875,0.0,0.0,green_box_quarter::green_box_1_75pct,MODE_C_BALANCED,4781.1575,4778.20125,4784.11375,5.9125,4789.02,7.8625,0.0,0.0,red_box_quarter::red_box_2_25pct | prior_range_fraction::prev_range_0.125 | green_box_quarter::green_box_1_25pct,MODE_D_NEAREST_VALID_LADDER,4754.11375,4754.11375,4754.11375,0.0,4747.74,6.37375,0.0,0.0,red_box_quarter::red_box_2_75pct,2026-04-17,2026-04-16,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4790.78,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,6.4272,6.42985,0.0,25.0,0.0,1.0,MODE_C_BALANCED,4876.095,4876.095,4876.095,0.0,4884.09,7.995,0.0,0.0,prior_range_fraction::prev_range_0.875,MODE_C_BALANCED,4853.07,4853.07,4853.07,0.0,4846.45,6.62,0.0,0.0,red_box_midline::red_mid_1,MODE_D_NEAREST_VALID_LADDER,4814.8644,4814.8644,4814.8644,0.0,4808.63,6.2344,0.0,0.0,prior_range_fraction::prev_range_0.382,MODE_E_SPACING_PRESERVATION,4767.42,4767.42,4767.42,0.0,4772.29,4.87,0.0,1.0,prior_hlc::previous_low,2026-04-20,2026-04-17,RANGE_WIDE_120_220,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4832.42,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,12.24,14.937812,25.0,25.0,0.0,1.25,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4842.5325,4842.5325,4842.5325,0.0,4875.42,32.8875,0.0,0.0,green_box_quarter::green_box_2_75pct,MODE_C_BALANCED,4814.34,4812.3975,4816.2825,3.885,4831.95,17.61,0.0,0.0,green_box_quarter::green_box_2_25pct | red_box_quarter::red_box_1_25pct | prior_range_fraction::prev_range_0.875,MODE_C_BALANCED,4782.29625,4782.2625,4782.33,0.0675,4784.68,2.38375,1.0,1.0,green_box_quarter::green_box_1_75pct | prior_hlc::previous_mid,MODE_C_BALANCED,4750.32,4748.3775,4752.2625,3.885,4743.45,6.87,0.0,0.0,prior_range_fraction::prev_range_0.125 | green_box_quarter::green_box_1_25pct | red_box_quarter::red_box_2_25pct,2026-04-21,2026-04-20,RANGE_NORMAL_60_120,CLOSE_POS_UPPER_THIRD,ROWS_STANDARD_9_10,4820.66,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,4.771667,5.371143,50.0,50.0,0.0,1.0,MODE_C_BALANCED,4770.33876,4770.33876,4770.33876,0.0,4780.53,10.19124,0.0,0.0,prior_range_fraction::prev_range_0.618,MODE_C_BALANCED,4738.251667,4735.89,4740.613333,4.723333,4740.11,1.858333,1.0,1.0,red_box_edge::red_edge_1 | prior_hlc::previous_pivot_hlc3,MODE_C_BALANCED,4687.185,4687.185,4687.185,0.0,4694.87,7.685,0.0,0.0,red_box_midline::red_mid_2,MODE_C_BALANCED,4638.48,4638.48,4638.48,0.0,4636.73,1.75,1.0,1.0,red_box_edge::red_edge_2,2026-04-22,2026-04-21,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4720.06,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,70.58,74.4625,0.0,0.0,0.0,1.0,MODE_D_NEAREST_VALID_LADDER,4772.34,4772.34,4772.34,0.0,4873.73,101.39,0.0,0.0,prior_hlc::previous_high,MODE_C_BALANCED,4758.16,4758.16,4758.16,0.0,4832.75,74.59,0.0,0.0,prior_range_fraction::prev_range_0.75,MODE_D_NEAREST_VALID_LADDER,4716.88,4715.62,4718.14,2.52,4783.45,66.57,0.0,0.0,prior_hlc::previous_low | red_box_quarter::red_box_2_25pct,MODE_D_NEAREST_VALID_LADDER,4685.62,4685.62,4685.62,0.0,4740.92,55.3,0.0,0.0,red_box_edge::red_edge_2,2026-04-23,2026-04-22,RANGE_COMPRESSED_0_60,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4740.18,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,37.165,31.4325,0.0,0.0,0.0,2.0,MODE_D_NEAREST_VALID_LADDER,4754.0,4754.0,4754.0,0.0,4799.5,45.5,0.0,0.0,green_box_midline::green_mid_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4724.1,4724.1,4724.1,0.0,4769.97,45.87,0.0,0.0,green_box_edge::green_edge_1,MODE_C_BALANCED,4709.1,4709.1,4709.1,0.0,4737.93,28.83,0.0,0.0,prior_hlc::previous_mid,MODE_C_BALANCED,4694.1,4694.1,4694.1,0.0,4699.63,5.53,0.0,0.0,red_box_edge::red_edge_1,2026-04-24,2026-04-23,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_STANDARD_9_10,4694.36,PREV_CLOSE_PROXY,,NEUTRAL
True,True,False,True,50.0725,51.026458,0.0,0.0,0.0,1.0,MODE_D_NEAREST_VALID_LADDER,4741.315,4740.4,4742.23,1.83,4789.79,48.475,0.0,0.0,prior_hlc::previous_high | green_box_midline::green_mid_2,MODE_C_BALANCED,4700.884166,4699.975,4701.793333,1.818333,4758.08,57.195833,0.0,0.0,green_box_quarter::green_box_1_75pct | prior_hlc::previous_pivot_hlc3,MODE_C_BALANCED,4670.89,4669.975,4671.805,1.83,4722.56,51.67,0.0,0.0,red_box_quarter::red_box_2_25pct | green_box_quarter::green_box_1_25pct,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4641.805,4641.805,4641.805,0.0,4688.57,46.765,0.0,0.0,red_box_quarter::red_box_2_75pct,2026-04-27,2026-04-24,RANGE_NORMAL_60_120,CLOSE_POS_MIDDLE_THIRD,ROWS_EXTENDED_11_PLUS,4707.26,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,5.140417,6.383959,0.0,50.0,0.0,2.0,MODE_C_BALANCED,4713.63,4713.63,4713.63,0.0,4724.59,10.96,0.0,0.0,green_box_edge::green_edge_1,MODE_C_BALANCED,4691.700834,4690.395,4693.006667,2.611667,4687.0,4.700834,0.0,1.0,green_box_midline::green_mid_1 | prior_range_fraction::prev_range_0.382 | prior_hlc::previous_pivot_hlc3,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4637.16,4637.16,4637.16,0.0,4642.74,5.58,0.0,0.0,red_box_edge::red_edge_2,MODE_B_EMA_CHANNEL_DIRECTION_HEAVY,4613.925,4613.925,4613.925,0.0,4609.63,4.295,0.0,1.0,red_box_midline::red_mid_3,2026-04-28,2026-04-27,RANGE_NORMAL_60_120,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4681.76,PREV_CLOSE_PROXY,,NEUTRAL
True,True,True,True,4.86,4.52971,50.0,50.0,0.0,1.75,MODE_C_BALANCED,4645.40116,4645.40116,4645.40116,0.0,4646.78,1.37884,1.0,1.0,prior_range_fraction::prev_range_0.618,MODE_C_BALANCED,4597.2,4597.2,4597.2,0.0,4603.92,6.72,0.0,0.0,prior_hlc::previous_close,MODE_D_NEAREST_VALID_LADDER,4554.79,4554.79,4554.79,0.0,4561.81,7.02,0.0,0.0,prior_hlc::previous_low,MODE_C_BALANCED,4524.79,4524.79,4524.79,0.0,4527.79,3.0,1.0,1.0,red_box_edge::red_edge_2,2026-04-29,2026-04-28,RANGE_WIDE_120_220,CLOSE_POS_LOWER_THIRD,ROWS_STANDARD_9_10,4597.2,PREV_CLOSE_PROXY,,NEUTRAL
